Company Name,Website,Source,WhatsApp Link,Phone Number,WhatsApp Source,Contact Person,Contact Title,Contact Email,Founder Source,All Emails Found
Och Sport,https://www.ochsport.ch,OSM,https://wa.me/0260315,0260315,site mentions WhatsApp,,,dpo-google@google.com,none,support@fb.com; dpo-google@google.com
Chäslaube,https://www.chaeslaube-zuerich.ch,OSM,https://wa.me/0442518132,0442518132,site mentions WhatsApp,,,hallo@chaeslaube.ch,none,hallo@chaeslaube.ch
Friemel,https://www.friemel.ch,OSM,https://wa.me/01320137,01320137,site mentions WhatsApp,,,info@friemel.ch,none,info@friemel.ch; friemel@osm-hin.ch
Sport Restaurant Heerenschürli,https://www.srh12.ch,OSM,https://wa.me/06748152,06748152,site mentions WhatsApp,,,info@srh12.ch,none,info@srh12.ch
ghel,https://www.ghel.ch/salon/loewenstrasse,OSM,https://wa.me/0170725,0170725,site mentions WhatsApp,Best Instagram,Partner,info@ghel.ch,website,info@ghel.ch
Bärengasse,https://restaurant-baerengasse.ch,OSM,https://wa.me/09377497,09377497,site mentions WhatsApp,Das Re,PARTNER,das@restaurant-baerengasse.ch,website,reservation@restaurant-baerengasse.ch; das@restaurant-baerengasse.ch
Simply Soup,https://www.simplysoup.ch,OSM,https://wa.me/0349315,0349315,site mentions WhatsApp,Carlos Zuniga,co-founder,hello@simplysoup.ch,website,hello@simplysoup.ch; order@socatering.ch
Soft Car Wash Oerlikon,https://www.softcarwash.com/StandorteCH/Oerlikon,OSM,https://wa.me/0260720,0260720,site mentions WhatsApp,,,info@softcarwash.com,none,info@softcarwash.com
Zirkusquartier Zürich,https://zirkusquartier.ch,OSM,https://wa.me/0260702,0260702,site mentions WhatsApp,,,awareness@zirkusquartier.ch,none,awareness@zirkusquartier.ch; kontakt@zirkusquartier.ch
La Esquina,https://www.laesquina.ch,OSM,https://wa.me/0214046,0214046,site mentions WhatsApp,,,reservation@laesquina.ch,none,reservation@laesquina.ch
Bar OTRO,https://www.otro.bar,OSM,https://wa.me/0260721,0260721,site mentions WhatsApp,,,beispiel@mail.de,none,mail@otro.bar; beispiel@mail.de
Mis Nenes,https://misnenes.ch,OSM,https://wa.me/06986834917,06986834917,site mentions WhatsApp,,,sandra_misnenes@gmx.ch,none,info@xn--chleidertrckli-psb.ch; sandra_misnenes@gmx.ch
Marsano,https://marsano.ch,OSM,https://wa.me/04900491,04900491,site mentions WhatsApp,,,baerengasse@marsano.ch,none,info@marsano.ch; baerengasse@marsano.ch; kirchenfeld@marsano.ch; paradeplatz@marsano.ch
Aveda exclusive Salon,https://eddine.ch,OSM,https://wa.me/0240421,0240421,site mentions WhatsApp,Eddine Belaid,Gründer,eddine@eddine.ch,website,hair@eddine.ch; eddine@eddine.ch
Teddy's Souvenir-Shop,https://www.teddyssouvenirshop.ch,OSM,https://wa.me/0240509,0240509,site mentions WhatsApp,Switzerland Tours,Partner,info@teddyssouvenirshop.ch,website,info@teddyssouvenirshop.ch
SimSim,https://sim-sim.ch,OSM,https://wa.me/0260302,0260302,site mentions WhatsApp,,,info@sim-sim.ch,none,info@sim-sim.ch
Best Western Hotel Spirgarten,https://www.spirgarten.ch/de,OSM,https://wa.me/09400616,09400616,site mentions WhatsApp,Freuen Sie,owner,info@spirgarten.ch,website,info@spirgarten.ch
Swiss Star Longstreet,https://swiss-star.com/properties/swiss-star-longstreet,OSM,https://wa.me/0312911,0312911,site mentions WhatsApp,,,info@kindofahotel.com,none,info@kindofahotel.com
Piri's,https://piris-spielsachen.ch,OSM,https://wa.me/09583782495833,09583782495833,site mentions WhatsApp,Google Irene,owner,google.irene@piris-spielsachen.ch,website,info@piris-spielsachen.ch; google.irene@piris-spielsachen.ch
Armando's Pane e Vino,https://armandos.ch,OSM,https://wa.me/0606215,0606215,site mentions WhatsApp,,,aarau@armandos.ch,none,aarau@armandos.ch; baden@armandos.ch; events.loewenplatz@vergani.ch; klosters@armandos.ch; sihlcity@armandos.ch
Atelier Fejzuli,https://atelier-fejzuli.ch,OSM,https://wa.me/04900491,04900491,site mentions WhatsApp,,,kontakt@atelier-fejzuli.ch,none,kontakt@atelier-fejzuli.ch
Bischofberger Inforeisen,https://bischofberger-reisen.ch,OSM,https://wa.me/0920220,0920220,site mentions WhatsApp,Ort Sahoby,leitung,ort.sahoby@bischofberger-reisen.ch,website,info@bischofberger-reisen.ch; ort.sahoby@bischofberger-reisen.ch
Isabel Marant,https://www.isabelmarant.com,OSM,https://wa.me/0371783498170,0371783498170,site mentions WhatsApp,,,vendor@product.min.css,none,vendor@product.min.css; vendor@theme.min.css
Pill Apotheke Fröhlichstrasse,https://www.pill.ch/standorte/pill-apotheke-froehlichstrasse.html,OSM,https://wa.me/0230904,0230904,site mentions WhatsApp,Facebook Linked,Partner,froehlichstrasse@ovan.ch,website,froehlichstrasse@ovan.ch; froehlichstrasse@pill.ch
Otto's,https://www.ottos.ch,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,,,medien@ottos.ch,none,medien@ottos.ch; u002f@ottos.ch
7 Sense,https://www.7sense.ch,OSM,https://wa.me/0540358,0540358,site mentions WhatsApp,,,info@7sensehairsalon.ch,none,info@7sensehairsalon.ch
Bäckerei Café Fellenberg,https://www.quartierbeck.ch/fellenberg.php,OSM,https://wa.me/0250921,0250921,site mentions WhatsApp,,,bstellig@quartierbeck.ch,none,bstellig@quartierbeck.ch
dina moutragi,https://d-dm.ch,OSM,https://wa.me/0732552,0732552,site mentions WhatsApp,,,info@d-dm.ch,none,info@d-dm.ch
Wolford,https://www.wolfordshop.ch,OSM,https://wa.me/0457323,0457323,site mentions WhatsApp,,,support@wolford.zendesk.com,none,support@wolford.zendesk.com
Musti Grill,https://musti-grill.ch,OSM,https://wa.me/0251111,0251111,site mentions WhatsApp,Deinen Geschäfts,partner,info@musti-grill.ch,website,info@musti-grill.ch
Simplon,https://www.simplonbar.ch,OSM,https://wa.me/0397584,0397584,site mentions WhatsApp,,,info@simplonbar.ch,none,info@simplonbar.ch
Ona Poké,https://onapoke.com,OSM,https://wa.me/0201135,0201135,site mentions WhatsApp,,,bleicherweg@onapoke.com,none,jobs@onapoke.com; bleicherweg@onapoke.com; lintheschergasse@onapoke.com; sihlfeldstrasse@onapoke.com
Engel & Völkers Zürichberg,https://engelvoelkers.com/de-ch/zuerichberg,OSM,https://wa.me/0141328,0141328,site mentions WhatsApp,Anlageimmobilien Engel,Partner,anlageimmobilien@engelvoelkers.com,website,contact@engelvoelkers.com; schweiz@engelvoelkers.com; anlageimmobilien@engelvoelkers.com
Zürcher Brockenhaus,https://www.zuercher-brockenhaus.ch,OSM,https://wa.me/0260324,0260324,site mentions WhatsApp,,,info@zuercher-brockenhaus.ch,none,info@zuercher-brockenhaus.ch
AMAG,https://www.amag.ch/de/garagenuebersicht/garage-wettswil.html,OSM,https://wa.me/0260619,0260619,site mentions WhatsApp,Autoservice Skoda,partner,wettswil@amag.ch,website,wettswil@amag.ch
Tibetaner,https://www.tibetaner.ch,OSM,https://wa.me/033428448,033428448,site mentions WhatsApp,,,info@tibetaner.ch,none,info@tibetaner.ch
Tierheim Surber,https://www.tierheimsurber.ch,OSM,https://wa.me/0482565,0482565,site mentions WhatsApp,,,tierheim@tierheim-surber.ch,none,tierheim@tierheim-surber.ch
Welschland,https://www.welschland.com,OSM,https://wa.me/0260708,0260708,site mentions WhatsApp,,,welschland@oepfelchasper.ch,none,welschland@oepfelchasper.ch
"Emil Frey AG, Toyota-Lexus-Zürich",https://www.emilfrey.ch/de/schlieren,OSM,https://wa.me/0596713,0596713,site mentions WhatsApp,Christoph Frei,Geschäftsführer,info-baden@emilfrey.ch,website,info-baden@emilfrey.ch; info-balerna@emilfrey.ch; info-basel@emilfrey.ch; info-chavannes@emilfrey.ch; info-duebendorf@emilfrey.ch; info-kreuzgarage-sh@emilfrey.ch; info-morges@emilfrey.ch; info-schaffhausen@emilfrey.ch; info-winterthur@emilfrey.ch; info-zo-volketswil@emilfrey.ch; info-zo-wetzikon@emilfrey.ch; info-zuchwil@emilfrey.ch; info.chur@emilfrey.ch; info.stmoritz@emilfrey.ch; info@emilfreyclassics.ch; altendorf@emilfrey.ch; astonmartin@emilfrey.ch; autocenter@emilfrey.ch; autocenterbern@emilfrey.ch; autohaus@emilfrey.ch; autopark@emilfrey.ch; bern-west@emilfrey.ch; biel@emilfrey.ch; bmw.geneve@emilfrey.ch; centresion@emilfrey.ch; chaux-de-fonds@emilfrey.ch; crissier@emilfrey.ch; ebikon@emilfrey.ch; eigerplatz@emilfrey.ch; emilfrey@select.ch; frauenfeld@emilfrey.ch; garagedulignon@emilfrey.ch; geneve@emilfrey.ch; gfenn@emilfrey.ch; kriens@emilfrey.ch; lamone@emilfrey.ch; luzern-littau@emilfrey.ch; marly@emilfrey.ch; max.mustermann@mail.ch; move@emilfrey.ch; muenchenstein@emilfrey.ch; muensingen@emilfrey.ch; mustermann@mail.ch; noranco@emilfrey.ch; nyon@emilfrey.ch; schlieren@emilfrey.ch; seegarage@emilfrey.ch; sihlbrugg@emilfrey.ch; spreitenbach@emilfrey.ch; st-legier@emilfrey.ch; vernets@emilfrey.ch; volketswil@emilfrey.ch; waedenswil@emilfrey.ch; zuerichnord@emilfrey.ch
Drums Only,https://drumsonly.ch,OSM,https://wa.me/0829163,0829163,site mentions WhatsApp,,,info@drumsonly.ch,none,info@drumsonly.ch
Molino,https://molino.ch/de/restaurant/altstetten,OSM,https://wa.me/0230920152300,0230920152300,site mentions WhatsApp,Expansion Consulting,Partner,expansion@molino.ch,website,info@molino.ch; altstetten@molino.ch; expansion@molino.ch
MeiXin,https://meixin-tischgrill.ch,OSM,https://wa.me/0493187,0493187,site mentions WhatsApp,Langstrasse Geniessen,partner,langstrasse.geniessen@meixin-tischgrill.ch,website,info@meixin-tischgrill.ch; langstrasse.geniessen@meixin-tischgrill.ch
Deja-vu,https://www.deja-vu.ch,OSM,https://wa.me/0250604,0250604,site mentions WhatsApp,,,mail@deja-vu.ch,none,mail@deja-vu.ch
Pinocchio,https://www.pinocchio-duebendorf.ch,OSM,https://wa.me/0438191519,0438191519,site mentions WhatsApp,,,info@pinocchio-duebendorf.ch,none,info@pinocchio-duebendorf.ch
Flor,https://www.restaurant-flor.ch/angebot,OSM,https://wa.me/0614268935,0614268935,site mentions WhatsApp,,,info@restaurant-flor.ch,none,info@restaurant-flor.ch
dentique.,https://dentique.ch,OSM,https://wa.me/0260624,0260624,site mentions WhatsApp,Agnes Bokor,inhaber,agnes@dentique.ch,website,praxis@dentique.ch; agnes@dentique.ch
Vegelateria,https://vegelateria.ch,OSM,https://wa.me/0140420,0140420,site mentions WhatsApp,,,info@vegelateria.ch,none,info@vegelateria.ch
Da Angela,https://www.daangela.ch,OSM,https://wa.me/0584202,0584202,site mentions WhatsApp,Ihre Anfrage,Chef de,info@daangela.ch,website,info@daangela.ch
Peter & Bosshard,https://www.pboptik.ch,OSM,https://wa.me/075095193632,075095193632,site mentions WhatsApp,,,info@pboptik.ch,none,info@pboptik.ch
Zentrum im Giessen Bergamaschini & Lo Priore,https://www.azig.ch,OSM,https://wa.me/0448213455,0448213455,site mentions WhatsApp,First Stop,Partner,info@azig.ch,website,info@azig.ch; support@riiwards.com; carrosserie@azig.ch; werkstatt@azig.ch
Klub der Sportfreunde,https://www.klubdersportfreunde.ch,OSM,https://wa.me/077999455,077999455,site mentions WhatsApp,Ilir Halili,Inhaber,info@klubdersportfreunde.ch,website,info@klubdersportfreunde.ch; info@klubdersportfreunde.de
Chäsalp,https://www.chaesalp.ch,OSM,https://wa.me/05377080,05377080,site mentions WhatsApp,,,info@chaesalp.ch,none,info@chaesalp.ch
Zahnarztpraxis zum Roten Schloss,https://www.zumrotenschloss.ch,OSM,https://wa.me/0129646,0129646,site mentions WhatsApp,,,idija.wettstein@hin.ch,none,idija.wettstein@hin.ch; lidija.wettstein@hin.ch; praxis@zumrotenschloss.ch
Klinik Tiefenbrunnen,https://www.kliniktiefenbrunnen.ch,OSM,https://wa.me/05579417,05579417,site mentions WhatsApp,Anästhesie Hypno,Partner,info@kliniktiefenbrunnen.ch,website,info@kliniktiefenbrunnen.ch
Beerstecher AG Gemüsekultur,https://www.beerstecher.ch,OSM,https://wa.me/010001000,010001000,site mentions WhatsApp,Gemüsekultur Beerstecher,partner,info@beerstecher.ch,website,info@beerstecher.ch; personal@beerstecher.ch; verkauf@beerstecher.ch
J.B. Men's Clothing,https://mensclothing.ch,OSM,https://wa.me/0121010,0121010,site mentions WhatsApp,Geschätzte Kundschaft,Team Member,info@mensclothing.ch,website,info@mensclothing.ch
Green Papaya,https://www.greenpapaya.ch,OSM,https://wa.me/0260601,0260601,site mentions WhatsApp,,,hello@greenpapaya.ch,none,hello@greenpapaya.ch
novelec,https://novelec.ch,OSM,https://wa.me/0444827171,0444827171,site mentions WhatsApp,,,info@novelec.ch,none,info@novelec.ch
fundsachenverkauf.ch,https://fundsachenverkauf.ch,OSM,https://wa.me/0260724,0260724,site mentions WhatsApp,Auktionen Unsere,Partner,auktionen@fundsachenverkauf.ch,website,kontakt@fundsachenverkauf.ch; auktionen@fundsachenverkauf.ch
ZurichDental,https://www.zurichdental.ch,OSM,https://wa.me/0170602,0170602,site mentions WhatsApp,Am Samstag,Partner,info@zurichdental.ch,website,info@zurichdental.ch
Coffee&Deeds,https://www.coffee-deeds.ch,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,,,info@coffee-deeds.ch,none,info@coffee-deeds.ch; info@sujet.ch
MaDonna,https://www.madonnabar.ch,OSM,https://wa.me/02174924,02174924,site mentions WhatsApp,,,info@madonnabar.ch,none,info@madonnabar.ch
Hairlezz | Inklezz,https://www.hairlezz.com,OSM,https://wa.me/02432175599,02432175599,site mentions WhatsApp,,,info@hairlezz.com,none,info@hairlezz.com
Luigia,https://www.luigia.ch,OSM,https://wa.me/02010100,02010100,site mentions WhatsApp,,,bale@luigia.ch,none,info@capocaccia.com; info@luigia.ae; bale@luigia.ch; fribourg@luigia.ch; gvarivedroite@luigia.ch; gvarivegauche@luigia.ch; lausanne@luigia.ch; meyrin@luigia.ch; nyon@luigia.ch; opfikon@luigia.ch; sion@luigia.ch; zurich@luigia.ch
BeautyElements,https://www.beautyelements.ch,OSM,https://wa.me/0260730,0260730,site mentions WhatsApp,,,welcome@beautyelements.ch,none,welcome@beautyelements.ch
Coiffure Palmyra,https://www.palmyra.ch,OSM,https://wa.me/0230328,0230328,site mentions WhatsApp,,,info@palmyra.ch,none,info@palmyra.ch
Labo Spa,https://www.labospa.ch,OSM,https://wa.me/0260623,0260623,site mentions WhatsApp,Loredana Alyona,cto,info@labospa.ch,website,info@labospa.ch
Collab Zürich,https://www.collabzuerich.com,OSM,https://wa.me/05371587454912178471,05371587454912178471,site mentions WhatsApp,,,hello@collabzuerich.com,none,hello@collabzuerich.com
blau,https://dasblau.ch,OSM,https://wa.me/02174924,02174924,site mentions WhatsApp,,,hello@555thai.ch,none,hello@555thai.ch; party@555thai.ch
Russischer Kindergarten,https://matrjoschka.ch,OSM,https://wa.me/0363061333966,0363061333966,site mentions WhatsApp,,,bern@matrjoschka.ch,none,info@matrjoschka.ch; bern@matrjoschka.ch; geneva@matrjoschka.ch; tilda@1.4
Tourist Service,https://www.zuerich.com/de/besuchen/tourismus-buero,OSM,https://wa.me/0241002,0241002,site mentions WhatsApp,Mitgliedschaft Jobs,Partner,info@zuerich.com,website,info@zuerich.com
Sprüngli,https://www.spruengli.ch/de/standorte/hauptbahnhof-zuerich.html,OSM,https://wa.me/0442244646,0442244646,site mentions WhatsApp,Rohstoffe Wertschöpfungskette,Partner,contact@iage.ch,website,contact@iage.ch; johndoe@domain.ch; onlineshop@spruengli.ch
Manor,https://www.manor.ch/de/store-finder/store/ZCS,OSM,https://wa.me/07818131,07818131,site mentions WhatsApp,Angebote Rückrufe,Partner,hans.muster@muster.ch,website,hans.muster@muster.ch
Terlinden Textilpflege,https://www.terlinden.ch,OSM,https://wa.me/0260715,0260715,site mentions WhatsApp,Textilpflege Ihr,Partner,info@terlinden.ch,website,info@terlinden.ch; dpo-google@google.com; hauslieferservice@terlinden.ch
Sprüngli,https://www.spruengli.ch/de/standorte/hauptbahnhof-zuerich-halle-landesmuseum.html,OSM,https://wa.me/0442244646,0442244646,site mentions WhatsApp,Rohstoffe Wertschöpfungskette,Partner,contact@iage.ch,website,contact@iage.ch; johndoe@domain.ch; onlineshop@spruengli.ch
Sprüngli,https://www.spruengli.ch/de/standorte/hauptbahnhof-zuerich-halle-bahnhofplatz.html,OSM,https://wa.me/0442244646,0442244646,site mentions WhatsApp,Rohstoffe Wertschöpfungskette,Partner,contact@iage.ch,website,contact@iage.ch; johndoe@domain.ch; onlineshop@spruengli.ch
Hotz Elektro AG,https://hotzelektro.ch,OSM,https://wa.me/0210113,0210113,site mentions WhatsApp,Elektroinstallationen Wir,Partner,elektroinstallationen@hotzelektro.ch,website,info@hotzelektro.ch; bannholzer@hotzelektro.ch; iscen@hotzelektro.ch; rodriguez@hotzelektro.ch; elektroinstallationen@hotzelektro.ch
La Trattoria Freilager,https://restaurant-freilager.ch,OSM,https://wa.me/0478547265,0478547265,site mentions WhatsApp,,,essen@restaurant-freilager.ch,none,essen@restaurant-freilager.ch
Swiss Shop 1291,https://www.swiss-shop-1291.ch,OSM,https://wa.me/0250827,0250827,site mentions WhatsApp,Splash Gruppe,Eigentümer,contact@dolmetsch.ch,website,contact@dolmetsch.ch
8304 | Altes Feuerwehrgebäude,http://www.8304.restaurant,OSM,https://wa.me/0943556,0943556,site mentions WhatsApp,Allgemeine Geschäftsbedingungen,Partner,hello@8304.zuerich,website,hello@8304.zuerich
Chicorée,https://chicoree.ch,OSM,https://wa.me/017594192,017594192,site mentions WhatsApp,Compte Instagram,CEO,compte@chicoree.ch,website,doris.example@mail.ch; doris.exemple@mail.ch; doris.mustermann@mail.ch; public@chicoree.ch; compte@chicoree.ch
Fröhlich Info AG,https://www.froehlich.ch,OSM,https://wa.me/0260209,0260209,site mentions WhatsApp,,,info@froehlich.ch,none,info@froehlich.ch
Scooter Planet,https://scooterplanet.ch,OSM,https://wa.me/0251101,0251101,site mentions WhatsApp,,,email@scooterplanet.ch,none,email@scooterplanet.ch
Restaurant Pyramids,https://www.pyramids-restaurant.ch,OSM,https://wa.me/0240981,0240981,site mentions WhatsApp,,,info@pyramids-restaurant.ch,none,info@pyramids-restaurant.ch
I Love Nails,https://ilovenails.ch,OSM,https://wa.me/0788000940,0788000940,site mentions WhatsApp,,,hello@ilovenails.ch,none,hello@ilovenails.ch
Pao Pao,https://www.paopao-moderntea.com,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,,,tt@paopao-moderntea.com,none,tt@paopao-moderntea.com
Oh My Greek!,https://ohmygreek.ch/standorte/oerlikon,OSM,https://wa.me/0260629,0260629,site mentions WhatsApp,,,info@ohmygreek.ch,none,info@ohmygreek.ch
Kaffeewerkstadt,https://kaffeewerkstadt.ch,OSM,https://wa.me/03027153473411,03027153473411,site mentions WhatsApp,Login Was,leitung,login@kaffeewerkstadt.ch,website,beispiel@mail.de; hallo@kaffeewerkstadt.ch; login@kaffeewerkstadt.ch
Dr.med. Michela Corti,https://www.praxiscorti.ch,OSM,https://wa.me/0442612200,0442612200,site mentions WhatsApp,,,info@praxiscorti.ch,none,info@praxiscorti.ch
Cheesecake Love,https://cheesecakelove.ch,OSM,https://wa.me/0959072,0959072,site mentions WhatsApp,Cheesecakes La,cto,cheesecakes.la@cheesecakelove.ch,website,info@cheesecakelove.ch; n@cheesecakelove.ch; cheesecakes.la@cheesecakelove.ch
Moon,https://www.moonshop.ch,OSM,https://wa.me/03667408,03667408,site mentions WhatsApp,,,admin@moonshop.ch,none,admin@moonshop.ch
La Bodega de Pepe,https://www.labodega-depepe.ch,OSM,https://wa.me/02123236,02123236,site mentions WhatsApp,,,info@labodega-depepe.ch,none,info@labodega-depepe.ch
Flying Tiger,https://ch.flyingtiger.com,OSM,https://wa.me/05282144923174592196,05282144923174592196,wa.me API check,,,onlinesupport@flyingtiger.com,none,onlinesupport@flyingtiger.com; privacy@flyingtiger.com; reception@flyingtiger.com
Brezelkönig,https://brezelkoenig.ch/de,OSM,https://wa.me/067519628,067519628,wa.me API check,Brezelkönig Geschichte,partner,info@brezelkoenig.ch,website,info@brezelkoenig.ch
Le Cèdre Maurice,https://www.libanesisch.ch,OSM,https://wa.me/055345201343,055345201343,wa.me API check,,,job@libanesisch.ch,none,contact@libanesisch.ch; job@libanesisch.ch
Migrolino,https://www.migrolino.ch/de/standorte/migrolino-zurich-hb,OSM,https://wa.me/0955923,0955923,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Cycle Store Zurich,https://www.cyclestorezurich.com,OSM,https://wa.me/0250613,0250613,wa.me API check,Dani Bürgler,CEO,hello@cyclestorezurich.com,website,hello@cyclestorezurich.com
Migrol/Shell Service Wallisellen,https://www.migrol.ch/de,OSM,https://wa.me/0557561715,0557561715,wa.me API check,Auto Service,eigentümer,info@migrol.ch,website,info@migrol.ch; infobs@migrol.ch; infoco@migrol.ch; infols@migrol.ch; infolu@migrol.ch; infoof@migrol.ch; infosg@migrol.ch; infozh@migrol.ch; cardcenter@migrol.ch; m-charge@migrol.ch; migrol@migrol.ch
Migrol Tankstelle Seefeld,https://www.migrol.ch/de,OSM,https://wa.me/0557561715,0557561715,wa.me API check,Auto Service,eigentümer,info@migrol.ch,website,info@migrol.ch; infobs@migrol.ch; infoco@migrol.ch; infols@migrol.ch; infolu@migrol.ch; infoof@migrol.ch; infosg@migrol.ch; infozh@migrol.ch; cardcenter@migrol.ch; m-charge@migrol.ch; migrol@migrol.ch
MediaMarkt,https://www.mediamarkt.ch/de/store/zuerich-loewenstrasse-6195,OSM,https://wa.me/0848544455,0848544455,site mentions WhatsApp,Kein Markt,ceO,info@mediamarkt.ch,website,info@mediamarkt.ch; kontakt@mediamarkt.ch; kundendienst@mediamarkt.ch; max.mustermann@mediamarkt.de; u002f@mediamarkt.ch
Visilab,https://www.visilab.ch/de/optiker/visilab-oerlikon,OSM,https://wa.me/023032713,023032713,wa.me API check,Ilona Stockemer,manager,support.client@visilab.ch,website,support.client@visilab.ch; contributors@vuestorefront.io; juliane.gonzalez@visilab.ch; oerlikon@visilab.ch; visilabgroup@cpc-pr.com
Sprüngli,https://www.spruengli.ch/de/standorte/hauptbahnhof-zuerich-passage.html,OSM,https://wa.me/0442244646,0442244646,site mentions WhatsApp,Rohstoffe Wertschöpfungskette,Partner,contact@iage.ch,website,contact@iage.ch; johndoe@domain.ch; onlineshop@spruengli.ch
Sephora,https://www.manor.ch/de/sephora-collection/b/sephora/sephora,OSM,https://wa.me/0320267,0320267,site mentions WhatsApp,Angebote Rückrufe,Partner,hans.muster@muster.ch,website,hans.muster@muster.ch
Sprüngli,https://www.spruengli.ch/de/standorte/hauptbahnhof-zuerich-plaza.html,OSM,https://wa.me/0442244646,0442244646,site mentions WhatsApp,Rohstoffe Wertschöpfungskette,Partner,contact@iage.ch,website,contact@iage.ch; johndoe@domain.ch; onlineshop@spruengli.ch
Softridge,https://www.softridge.ch,OSM,https://wa.me/0414100150,0414100150,site mentions WhatsApp,,,info@ppsign.ch,none,info@ppsign.ch
Grottino 77,https://grottino77.ch,OSM,https://wa.me/02010100,02010100,site mentions WhatsApp,,,info@grottino77.ch,none,info@grottino77.ch
Nails and Beauty Place,https://www.nailsandbeautyplace.ch,OSM,https://wa.me/0445750750,0445750750,site mentions WhatsApp,Beauty Place,partner,info@nailsandbeautyplace.ch,website,info@nailsandbeautyplace.ch
Otto's Beauty Shop,https://www.ottos.ch,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,,,medien@ottos.ch,none,medien@ottos.ch; u002f@ottos.ch
Migrolino fresh,https://www.migrolino.ch/de/standorte/migrolino-zuerich-langstrasse-away,OSM,https://wa.me/0739756,0739756,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Hang's Banh Mi,https://hangs-banhmi.ch,OSM,https://wa.me/0260616,0260616,site mentions WhatsApp,,,banhmi@hangs.ch,none,banhmi@hangs.ch
Lux Mobile,https://www.luxmobile.ch,OSM,https://wa.me/0186667,0186667,site mentions WhatsApp,Filiale Olten,Team Member,ebikon@luxmobile.ch,website,ebikon@luxmobile.ch; emmen@luxmobile.ch; kriens@luxmobile.ch; letzipark@luxmobile.ch; olten@luxmobile.ch; sihlcity@luxmobile.ch; stans@luxmobile.ch; tivoli@luxmobile.ch; westside@luxmobile.ch; zug@luxmobile.ch
Migrolino,https://www.migrolino.ch/de/standorte/shell-zurich-hornegg,OSM,https://wa.me/0696913,0696913,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Migrolino,https://www.migrolino.ch/de/standorte/shell-zurich-hardau,OSM,https://wa.me/0868514,0868514,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Migrolino,https://www.migrolino.ch/de/standorte/migrolino-zurich-waffenplatz,OSM,https://wa.me/096113410,096113410,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Migrolino,https://www.migrolino.ch/de/standorte/shell-duebendorf-im-giessen,OSM,https://wa.me/06281089,06281089,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Binz & Kunz,https://www.binzundkunz.ch,OSM,https://wa.me/0313272,0313272,site mentions WhatsApp,,,info@beimoudi.ch,none,info@beimoudi.ch; info@binzundkunz.ch; info@leckergarten.ch; mail@moudi-bar.ch; events@moudis.ch
Migrolino,https://www.migrolino.ch/de/standorte/socar-glattbrugg,OSM,https://wa.me/0440111,0440111,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Migrolino,https://www.migrolino.ch/de/standorte/socar-zurich-triemli,OSM,https://wa.me/096113812,096113812,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
Bakery Bakery,https://www.bakerybakery.ch,OSM,https://wa.me/0763658,0763658,wa.me API check,,,bakery@bakery.ch,none,bakery@bakery.ch
Migrolino,https://www.migrolino.ch/de/standorte/socar-dubendorf-buhlwiesen,OSM,https://wa.me/0431538,0431538,wa.me API check,,,info@migrolino.ch,none,info@migrolino.ch
FineNails,https://finenails.ch,OSM,https://wa.me/0241019,0241019,site mentions WhatsApp,,,glatt@finenails.ch,none,glatt@finenails.ch
Franz Carl Weber,https://www.fcw.ch,OSM,https://wa.me/010001000,010001000,site mentions WhatsApp,Dickie Toy,Team Member,info@mueller.ch,website,info@mueller.ch
Manor,https://www.manor.ch/de/store-finder/store/ZLE,OSM,https://wa.me/07818131,07818131,site mentions WhatsApp,Angebote Rückrufe,Partner,hans.muster@muster.ch,website,hans.muster@muster.ch
The Matcha Club,https://thematchaclub.com,OSM,https://wa.me/0498080,0498080,site mentions WhatsApp,,,theroebar@louise-roe.com,none,hello@thematchaclub.ch; theroebar@louise-roe.com
Menu and More,https://menuandmore.ch,OSM,https://wa.me/0288996277915,0288996277915,site mentions WhatsApp,Beschaffung Wir,Partner,beschaffung.wir@menuandmore.ch,website,info@menuandmore.ch; beschaffung.wir@menuandmore.ch
Mobile World,https://www.mobileworldzh.ch,OSM,https://wa.me/0260316,0260316,site mentions WhatsApp,Bei Reparaturen,Partner,info@mobileworldzh.ch,website,info@mobileworldzh.ch
Lush,https://lush.ch,OSM,https://wa.me/03501443,03501443,wa.me API check,,,info@lush.ch,none,info@lush.ch
Markus Rickenbach,https://www.markus-rickenbach.ch,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,Integral Coach,SENIOR,m.rickenbach@gmx.ch,website,m.rickenbach@gmx.ch; mymail@mailservice.com
YumiHana Zürich,https://yumihana.ch,OSM,https://wa.me/04661205804442834017,04661205804442834017,site mentions WhatsApp,Jobs Kontakt,Partner,jobs@yumihana.ch,website,shop@yumihana.ch; jobs@yumihana.ch
